customer_id,snapshot_date,city_tier,age_group,acquisition_channel,loyalty_tier,preferred_category,marketing_consent,recency_days,frequency_180d,monetary_180d,return_rate_180d,avg_discount_pct_180d,avg_rating_180d,category_diversity_180d,ticket_count_90d,negative_ticket_rate_90d,avg_resolution_hours_90d,days_since_signup,sessions_30d,product_views_30d,cart_adds_30d,wishlist_adds_30d,abandoned_carts_30d,email_opens_30d,campaign_clicks_30d,last_visit_days_ago,churn_next_60d,split
CUST00839,2025-09-30,Tier 2,35-44,Influencer,,Wellness,Yes,162,2,860.28,0.0,0.2,1.5,2,0,0.0,0.0,245,2,10,0,0,0,3,0,31,1,train
CUST00841,2025-09-30,Tier 1,25-34,Organic,,Hair Care,No,99,6,5236.09,0.167,0.19,4.67,3,0,0.0,0.0,330,2,7,1,0,0,0,0,29,0,train
CUST00842,2025-09-30,Tier 3,35-44,Organic,,Skin Care,No,71,2,1823.97,0.0,0.33,2.0,1,1,0.0,10.1,636,1,3,0,0,0,0,0,1,0,train
CUST00843,2025-09-30,Tier 2,25-34,Instagram,,Skin Care,Yes,45,1,803.69,1.0,0.4,4.0,1,1,1.0,1.0,47,1,5,0,0,0,4,2,3,1,train
CUST00847,2025-09-30,Tier 2,35-44,Influencer,,Skin Care,Yes,4,1,1420.5,0.0,0.5,5.0,1,0,0.0,0.0,491,12,64,1,3,1,10,5,4,0,train
CUST00848,2025-09-30,Tier 2,35-44,Referral,,Skin Care,Yes,4,1,547.18,0.0,0.28,5.0,1,0,0.0,0.0,252,8,26,2,2,1,3,1,0,0,train
CUST00849,2025-09-30,Tier 1,18-24,Instagram,Gold,Hair Care,Yes,6,4,2776.86,0.0,0.295,3.75,4,0,0.0,0.0,264,9,46,5,2,1,6,2,14,0,train
CUST00851,2025-09-30,Tier 3,18-24,Marketplace,Gold,Baby Care,No,0,1,822.7,0.0,0.28,5.0,1,0,0.0,0.0,474,8,44,3,2,1,0,0,0,0,train
CUST00852,2025-09-30,Tier 1,25-34,Google Search,Gold,Makeup,Yes,66,2,935.26,0.0,0.39,3.5,2,0,0.0,0.0,478,1,5,0,0,0,3,1,15,0,train
CUST00854,2025-09-30,Tier 1,25-34,Google Search,Silver,Hair Care,Yes,279,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,439,1,6,0,0,0,5,0,44,1,train
CUST00856,2025-09-30,Tier 1,18-24,Influencer,Silver,Wellness,Yes,135,1,2235.84,0.0,0.19,5.0,1,0,0.0,0.0,316,1,6,0,0,0,7,3,27,0,train
CUST00859,2025-09-30,Tier 2,45+,Influencer,Silver,Baby Care,Yes,169,1,769.89,0.0,0.3,5.0,1,0,0.0,0.0,474,10,32,4,1,1,5,2,36,1,train
CUST00860,2025-09-30,Tier 2,18-24,Marketplace,,Wellness,Yes,79,1,1472.26,0.0,0.27,4.0,1,1,0.0,15.5,197,7,26,1,0,0,9,4,23,0,train
CUST00861,2025-09-30,Tier 3,18-24,Referral,Platinum,Makeup,Yes,170,1,798.67,0.0,0.09,5.0,1,0,0.0,0.0,623,3,12,1,0,0,4,2,29,1,train
CUST00862,2025-09-30,Tier 1,25-34,Instagram,,Makeup,No,453,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,569,2,6,0,0,0,0,0,60,1,train
CUST00863,2025-09-30,Tier 3,45+,Referral,,Skin Care,No,25,2,1710.22,0.0,0.26,4.5,2,0,0.0,0.0,495,6,30,3,2,1,0,0,4,0,train
CUST00864,2025-09-30,Tier 2,25-34,Referral,,Fragrance,Yes,138,1,316.53,0.0,0.41,4.0,1,0,0.0,0.0,317,2,6,1,0,0,5,1,24,1,train
CUST00867,2025-09-30,Tier 2,25-34,Referral,,Skin Care,No,15,1,424.64,0.0,0.55,5.0,1,1,1.0,1.0,20,6,21,3,1,1,0,0,22,1,train
CUST00868,2025-09-30,Tier 1,35-44,Organic,Silver,Wellness,Yes,20,1,832.57,0.0,0.4,5.0,1,0,0.0,0.0,23,14,56,4,1,1,5,1,0,0,train
CUST00870,2025-09-30,Tier 1,35-44,Influencer,,Makeup,Yes,86,3,2224.05,0.0,0.297,3.0,2,0,0.0,0.0,450,13,56,4,1,2,5,0,37,0,train
CUST00871,2025-09-30,Tier 2,45+,Influencer,,Fragrance,No,122,3,1703.85,0.0,0.243,3.33,2,0,0.0,0.0,474,3,14,1,1,1,0,0,23,1,train
CUST00872,2025-09-30,Tier 3,25-34,Influencer,Silver,Makeup,Yes,125,1,799.03,0.0,0.16,4.0,1,0,0.0,0.0,490,6,27,3,1,2,8,2,24,1,train
CUST00873,2025-09-30,Tier 3,18-24,Google Search,,Skin Care,No,3,2,1994.21,0.0,0.09,3.5,2,0,0.0,0.0,314,2,11,1,0,0,0,0,13,0,train
CUST00874,2025-09-30,Tier 1,18-24,Influencer,,Baby Care,Yes,21,1,511.56,0.0,0.24,4.0,1,0,0.0,0.0,46,7,34,2,1,1,2,0,3,1,train
CUST00876,2025-09-30,Tier 2,35-44,Influencer,,Wellness,Yes,36,2,938.71,0.0,0.39,4.0,2,1,1.0,46.0,278,6,28,2,1,1,6,1,13,1,train
CUST00877,2025-09-30,Tier 2,25-34,Marketplace,Silver,Makeup,No,63,2,831.49,0.0,0.23,2.0,1,0,0.0,0.0,248,7,23,1,1,0,0,0,24,1,train
CUST00879,2025-09-30,Tier 2,35-44,Instagram,Gold,Wellness,No,155,2,2576.47,0.0,0.27,3.5,2,0,0.0,0.0,410,4,10,1,1,0,0,0,24,1,train
CUST00880,2025-09-30,Tier 1,18-24,Instagram,,Fragrance,Yes,16,3,1801.75,0.0,0.253,3.33,3,0,0.0,0.0,233,11,43,4,2,2,5,0,21,0,train
CUST00881,2025-09-30,Tier 1,45+,Instagram,,Hair Care,No,4,1,1185.63,0.0,0.27,4.0,1,0,0.0,0.0,634,6,17,0,1,0,0,0,9,0,train
CUST00883,2025-09-30,Tier 2,45+,Referral,,Fragrance,Yes,126,2,4600.78,0.0,0.07,2.5,2,0,0.0,0.0,226,1,6,0,0,0,3,1,21,0,train
CUST00884,2025-09-30,Tier 1,35-44,Google Search,,Skin Care,Yes,271,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,372,1,3,0,0,0,0,0,55,1,train
CUST00885,2025-09-30,Tier 1,25-34,Marketplace,Platinum,Baby Care,Yes,31,2,1199.0,0.5,0.32,4.5,2,0,0.0,0.0,558,10,45,2,1,1,2,1,21,1,train
CUST00886,2025-09-30,Tier 3,35-44,Google Search,,Skin Care,No,1,1,304.87,0.0,0.42,3.0,1,0,0.0,0.0,387,3,16,1,1,1,0,0,12,0,train
CUST00887,2025-09-30,Tier 3,18-24,Instagram,,Skin Care,Yes,9,1,1399.24,0.0,0.23,3.0,1,0,0.0,0.0,533,0,0,0,0,0,4,2,6,0,train
CUST00888,2025-09-30,Tier 3,18-24,Google Search,,Baby Care,Yes,108,1,1200.57,0.0,0.36,4.0,1,0,0.0,0.0,238,0,0,0,0,0,3,1,23,1,train
CUST00889,2025-09-30,Tier 1,18-24,Instagram,,Baby Care,Yes,44,2,1597.41,0.0,0.42,4.5,2,0,0.0,0.0,474,2,10,0,1,0,0,0,11,1,train
CUST00890,2025-09-30,Tier 1,25-34,Marketplace,Gold,Skin Care,Yes,24,1,631.59,0.0,0.06,4.0,1,1,0.0,31.6,24,1,4,0,0,0,3,0,8,0,train
CUST00891,2025-09-30,Tier 1,18-24,Google Search,,Makeup,Yes,13,2,1207.62,0.0,0.38,4.0,2,0,0.0,0.0,265,0,0,0,0,0,0,0,1,0,train
CUST00892,2025-09-30,Tier 2,25-34,Organic,,Wellness,Yes,9,1,360.98,0.0,0.48,5.0,1,0,0.0,0.0,74,5,22,1,0,1,4,1,5,0,train
CUST00893,2025-09-30,Tier 3,18-24,Marketplace,,Skin Care,Yes,99,1,563.11,0.0,0.28,4.0,1,0,0.0,0.0,236,5,14,1,0,0,4,0,37,1,train
CUST00894,2025-09-30,Tier 2,25-34,Referral,,Hair Care,No,25,2,1903.85,0.0,0.31,4.5,2,1,0.0,38.7,312,2,6,1,0,1,0,0,9,1,train
CUST00895,2025-09-30,Tier 1,25-34,Organic,Silver,Wellness,Yes,54,1,168.81,0.0,0.43,4.0,1,1,1.0,47.8,379,14,45,4,2,1,4,1,21,1,train
CUST00897,2025-09-30,Tier 3,35-44,Referral,,Baby Care,Yes,13,1,584.95,0.0,0.11,3.0,1,0,0.0,0.0,57,3,17,1,1,1,3,1,2,0,train
CUST00898,2025-09-30,Tier 2,25-34,Marketplace,,Fragrance,Yes,339,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,562,2,9,1,0,1,6,1,60,1,train
CUST00899,2025-09-30,Tier 2,18-24,Marketplace,Silver,Skin Care,Yes,187,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,207,4,21,1,0,0,0,0,47,1,train
CUST00900,2025-09-30,Tier 3,25-34,Google Search,Gold,Wellness,Yes,58,2,1242.65,0.0,0.25,5.0,2,1,1.0,45.1,166,1,5,0,0,0,4,1,10,1,train
CUST00902,2025-09-30,Tier 3,35-44,Instagram,,Baby Care,Yes,6,1,1318.64,0.0,0.29,5.0,1,0,0.0,0.0,133,5,21,2,1,1,2,1,0,0,train
CUST00904,2025-09-30,Tier 3,18-24,Instagram,,Baby Care,Yes,41,4,3412.27,0.25,0.25,3.0,4,0,0.0,0.0,594,7,27,4,0,3,4,2,2,0,train
CUST00905,2025-09-30,Tier 1,25-34,Marketplace,Gold,Fragrance,Yes,30,2,1971.87,0.0,0.31,3.0,2,0,0.0,0.0,509,11,59,1,3,0,4,1,0,0,train
CUST00906,2025-09-30,Tier 1,45+,Marketplace,,Skin Care,Yes,38,2,1449.41,0.0,0.395,3.5,2,0,0.0,0.0,137,3,16,0,1,0,0,0,12,1,train
CUST00907,2025-09-30,Tier 1,35-44,Referral,,Makeup,No,220,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,428,2,11,1,0,1,0,0,60,1,train
CUST00908,2025-09-30,Tier 2,35-44,Google Search,Gold,Makeup,Yes,27,2,2799.02,0.0,0.21,5.0,1,1,1.0,35.5,34,3,8,1,0,1,5,2,0,0,train
CUST00909,2025-09-30,Tier 2,25-34,Marketplace,,Hair Care,Yes,185,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,266,0,0,0,0,0,5,0,32,1,train
CUST00910,2025-09-30,Tier 3,18-24,Marketplace,,Fragrance,Yes,127,1,1239.32,0.0,0.39,4.0,1,0,0.0,0.0,534,3,13,0,1,0,4,1,22,1,train
CUST00911,2025-09-30,Tier 1,45+,Referral,,Hair Care,Yes,30,4,2586.44,0.0,0.215,4.0,4,0,0.0,0.0,517,2,11,1,0,1,1,0,21,0,train
CUST00912,2025-09-30,Tier 2,35-44,Google Search,,Baby Care,Yes,138,1,1252.31,0.0,0.31,5.0,1,0,0.0,0.0,247,0,0,0,0,0,5,2,35,1,train
CUST00914,2025-09-30,Tier 1,25-34,Marketplace,Gold,Skin Care,Yes,36,2,1175.85,0.0,0.39,3.0,2,0,0.0,0.0,224,13,74,1,3,0,2,0,8,0,train
CUST00915,2025-09-30,Tier 1,35-44,Referral,Silver,Hair Care,No,113,1,600.29,0.0,0.41,5.0,1,0,0.0,0.0,344,1,3,0,0,0,0,0,26,1,train
CUST00916,2025-09-30,Tier 3,18-24,Instagram,,Hair Care,Yes,20,2,1344.17,0.0,0.245,3.0,2,1,0.0,5.8,468,9,32,4,1,1,7,1,0,0,train
CUST00918,2025-09-30,Tier 1,25-34,Instagram,,Hair Care,Yes,236,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,405,1,6,0,0,0,0,0,43,1,train
CUST00920,2025-09-30,Tier 2,25-34,Marketplace,,Hair Care,Yes,66,1,761.95,1.0,0.37,1.0,1,1,1.0,3.6,523,12,68,2,0,0,8,3,12,1,train
CUST00923,2025-09-30,Tier 2,25-34,Influencer,Silver,Skin Care,Yes,57,2,1201.76,0.0,0.19,1.5,1,1,1.0,45.8,513,8,43,4,2,1,0,0,16,1,train
CUST00925,2025-09-30,Tier 2,25-34,Marketplace,,Skin Care,No,44,1,464.59,0.0,0.3,5.0,1,1,0.0,1.0,138,6,26,1,1,1,0,0,0,0,train
CUST00926,2025-09-30,Tier 1,18-24,Google Search,Platinum,Skin Care,No,1,3,1704.96,0.0,0.21,3.33,2,1,1.0,22.6,64,5,27,1,1,0,0,0,2,0,train
CUST00927,2025-09-30,Tier 2,35-44,Referral,Platinum,Skin Care,No,343,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,384,1,6,0,0,0,0,0,60,1,train
CUST00931,2025-09-30,Tier 1,25-34,Referral,,Skin Care,Yes,30,1,1030.44,0.0,0.36,5.0,1,0,0.0,0.0,44,11,47,2,2,1,3,0,9,0,train
CUST00934,2025-09-30,Tier 1,25-34,Influencer,,Hair Care,Yes,44,1,664.65,0.0,0.12,4.0,1,1,0.0,21.4,480,4,20,0,1,0,5,1,15,1,train
CUST00935,2025-09-30,Tier 1,18-24,Referral,Gold,Hair Care,No,28,5,3594.4,0.0,0.352,4.4,2,0,0.0,0.0,106,7,40,1,1,1,0,0,9,0,train
CUST00936,2025-09-30,Tier 2,35-44,Organic,Silver,Fragrance,Yes,35,1,1697.0,0.0,0.14,1.0,1,1,1.0,14.3,398,3,16,2,0,1,8,1,3,0,train
CUST00937,2025-09-30,Tier 2,18-24,Referral,,Skin Care,Yes,126,2,1039.65,0.0,0.165,4.5,2,0,0.0,0.0,392,2,7,1,0,0,8,2,10,1,train
CUST00939,2025-09-30,Tier 3,18-24,Influencer,,Makeup,Yes,9,1,560.91,0.0,0.18,2.0,1,0,0.0,0.0,183,7,25,3,1,1,6,2,0,0,train
CUST00940,2025-09-30,Tier 2,25-34,Google Search,,Baby Care,Yes,236,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,423,0,0,0,0,0,1,0,49,0,train
CUST00941,2025-09-30,Tier 2,25-34,Google Search,,Wellness,Yes,183,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,495,6,17,0,1,0,2,1,46,1,train
CUST00943,2025-09-30,Tier 2,25-34,Referral,Silver,Hair Care,No,346,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,476,2,8,1,0,0,0,0,60,1,train
CUST00945,2025-09-30,Tier 1,25-34,Instagram,,Hair Care,No,4,1,1143.18,0.0,0.14,5.0,1,0,0.0,0.0,17,5,30,1,1,0,0,0,0,0,train
CUST00946,2025-09-30,Tier 1,35-44,Marketplace,,Baby Care,Yes,173,1,542.29,0.0,0.39,4.0,1,0,0.0,0.0,190,4,22,2,0,0,13,5,35,1,train
CUST00950,2025-09-30,Tier 1,45+,Marketplace,,Fragrance,Yes,209,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,342,5,15,1,1,0,0,0,50,1,train
CUST00951,2025-09-30,Tier 2,25-34,Referral,Gold,Baby Care,Yes,62,1,602.19,0.0,0.12,5.0,1,0,0.0,0.0,126,6,32,2,0,1,6,2,6,0,train
CUST00953,2025-09-30,Tier 1,25-34,Google Search,Silver,Wellness,Yes,9,3,1925.94,0.333,0.39,3.0,3,0,0.0,0.0,602,5,18,3,1,1,4,2,0,0,train
CUST00956,2025-09-30,Tier 1,18-24,Marketplace,Gold,Hair Care,Yes,31,2,2241.69,0.0,0.33,5.0,2,1,1.0,18.6,497,10,52,1,1,0,3,1,15,0,train
CUST00957,2025-09-30,Tier 2,25-34,Organic,,Skin Care,No,37,2,1174.32,0.0,0.275,3.5,2,0,0.0,0.0,406,5,26,2,1,1,0,0,6,0,train
CUST00958,2025-09-30,Tier 1,18-24,Google Search,Silver,Skin Care,Yes,160,2,1033.42,0.0,0.27,4.5,2,0,0.0,0.0,189,2,6,1,0,1,1,0,23,1,train
CUST00959,2025-09-30,Tier 2,25-34,Referral,Silver,Hair Care,Yes,63,2,644.14,0.5,0.38,2.0,1,0,0.0,0.0,560,0,0,0,0,0,1,0,20,1,train
CUST00960,2025-09-30,Tier 1,25-34,Marketplace,,Skin Care,Yes,146,1,1599.13,1.0,0.08,4.0,1,0,0.0,0.0,388,1,3,0,0,0,0,0,16,1,train
CUST00962,2025-09-30,Tier 1,45+,Organic,,Baby Care,No,22,1,349.41,1.0,0.26,5.0,1,1,1.0,32.9,174,9,52,2,0,1,0,0,19,1,train
CUST00963,2025-09-30,Tier 1,18-24,Referral,,Hair Care,Yes,103,1,641.2,0.0,0.34,5.0,1,0,0.0,0.0,131,9,35,4,3,1,8,1,20,1,train
CUST00964,2025-09-30,Tier 3,45+,Marketplace,,Fragrance,No,219,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,282,0,0,0,0,0,0,0,47,1,train
CUST00965,2025-09-30,Tier 3,35-44,Influencer,Silver,Fragrance,Yes,8,2,507.14,0.0,0.31,4.0,1,2,0.5,10.6,194,5,27,1,1,0,1,0,1,0,train
CUST00968,2025-09-30,Tier 3,35-44,Marketplace,,Baby Care,No,98,1,551.82,0.0,0.35,4.0,1,1,1.0,27.3,382,12,47,2,4,1,0,0,4,1,train
CUST00969,2025-09-30,Tier 3,25-34,Referral,Gold,Skin Care,Yes,31,2,1233.07,0.0,0.295,5.0,2,0,0.0,0.0,629,14,68,1,3,1,9,4,16,0,train
CUST00970,2025-09-30,Tier 1,25-34,Organic,,Hair Care,Yes,188,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,573,6,18,2,0,1,6,3,15,1,train
CUST00971,2025-09-30,Tier 1,25-34,Referral,,Hair Care,Yes,62,4,2566.58,0.0,0.29,4.0,3,0,0.0,0.0,521,20,119,3,3,1,8,2,9,0,train
CUST00972,2025-09-30,Tier 3,18-24,Organic,,Skin Care,Yes,64,1,1679.36,0.0,0.24,3.0,1,0,0.0,0.0,375,5,21,2,1,1,10,4,8,0,train
CUST00974,2025-09-30,Tier 3,45+,Google Search,Gold,Skin Care,Yes,79,3,3016.38,0.0,0.273,4.67,1,0,0.0,0.0,295,11,56,6,1,2,8,0,12,0,train
CUST00977,2025-09-30,Tier 3,35-44,Referral,,Hair Care,Yes,5,2,1375.45,0.0,0.255,4.0,2,0,0.0,0.0,87,9,32,1,2,0,4,2,8,0,train
CUST00978,2025-09-30,Tier 3,25-34,Influencer,,Hair Care,Yes,307,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,389,0,0,0,0,0,0,0,56,1,train
CUST00979,2025-09-30,Tier 2,25-34,Influencer,Silver,Baby Care,No,103,1,699.31,0.0,0.29,4.0,1,0,0.0,0.0,557,5,23,1,0,0,0,0,28,1,train
CUST00984,2025-09-30,Tier 3,45+,Marketplace,Silver,Hair Care,Yes,44,2,1055.25,0.0,0.23,3.5,1,0,0.0,0.0,275,3,9,1,0,0,2,0,3,0,train
CUST00985,2025-09-30,Tier 3,18-24,Marketplace,,Baby Care,Yes,85,1,734.6,0.0,0.15,5.0,1,1,1.0,37.0,117,5,18,0,1,0,0,0,20,1,train
CUST00986,2025-09-30,Tier 2,25-34,Instagram,,Baby Care,No,62,2,1068.02,0.0,0.405,4.0,2,0,0.0,0.0,539,1,4,0,0,0,0,0,3,0,train
CUST00987,2025-09-30,Tier 1,45+,Influencer,Gold,Makeup,Yes,7,1,1720.99,0.0,0.31,4.0,1,1,1.0,33.0,456,2,11,1,0,0,0,0,0,0,train
CUST00989,2025-09-30,Tier 2,18-24,Referral,,Baby Care,No,158,2,934.14,0.0,0.22,4.5,2,0,0.0,0.0,494,0,0,0,0,0,0,0,47,1,train
CUST00991,2025-09-30,Tier 2,25-34,Google Search,Gold,Wellness,Yes,41,3,3874.42,0.0,0.303,4.0,3,0,0.0,0.0,516,9,41,2,3,1,9,1,16,0,train
CUST00992,2025-09-30,Tier 1,35-44,Referral,,Baby Care,Yes,272,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,411,6,15,2,1,1,9,3,46,1,train
CUST00994,2025-09-30,Tier 1,18-24,Influencer,Silver,Skin Care,Yes,52,2,2173.23,0.0,0.425,3.0,2,0,0.0,0.0,387,8,43,4,1,2,4,1,5,0,train
CUST00997,2025-09-30,Tier 2,25-34,Google Search,,Wellness,Yes,180,1,325.85,0.0,0.33,5.0,1,0,0.0,0.0,237,4,20,1,1,1,2,1,36,1,train
CUST00998,2025-09-30,Tier 1,25-34,Instagram,Silver,Makeup,No,63,3,3005.34,0.0,0.147,4.0,3,0,0.0,0.0,458,6,23,1,1,1,0,0,23,0,train
CUST01000,2025-09-30,Tier 1,25-34,Referral,,Baby Care,Yes,52,2,746.93,0.0,0.325,3.5,2,0,0.0,0.0,230,3,16,1,1,0,1,0,19,0,train
CUST01001,2025-09-30,Tier 1,35-44,Influencer,Silver,Skin Care,Yes,313,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,427,1,5,0,0,0,6,2,57,1,train
CUST01002,2025-09-30,Tier 2,45+,Referral,Silver,Hair Care,Yes,71,2,1215.2,0.0,0.205,2.0,2,0,0.0,0.0,297,11,51,2,3,1,6,0,12,0,train
CUST01003,2025-09-30,Tier 1,25-34,Google Search,,Baby Care,No,138,1,944.62,0.0,0.32,5.0,1,0,0.0,0.0,404,6,32,3,2,2,0,0,43,1,train
CUST01004,2025-09-30,Tier 3,25-34,Instagram,,Skin Care,No,215,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,534,1,3,0,0,0,0,0,49,1,train
CUST01005,2025-09-30,Tier 1,25-34,Marketplace,,Skin Care,Yes,144,1,1329.67,0.0,0.18,4.0,1,0,0.0,0.0,252,4,13,1,1,0,2,0,19,1,train
CUST01006,2025-09-30,Tier 1,25-34,Marketplace,Silver,Skin Care,No,4,1,404.58,0.0,0.2,5.0,1,0,0.0,0.0,84,3,12,2,0,0,0,0,4,0,train
CUST01007,2025-09-30,Tier 1,25-34,Google Search,Silver,Hair Care,Yes,86,2,1237.64,0.0,0.235,4.0,2,0,0.0,0.0,329,5,22,2,1,1,8,2,9,0,train
CUST01008,2025-09-30,Tier 2,45+,Google Search,,Hair Care,No,269,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,347,1,4,1,0,0,0,0,50,1,train
CUST01009,2025-09-30,Tier 1,45+,Instagram,,Baby Care,Yes,41,1,334.39,0.0,0.32,2.0,1,0,0.0,0.0,47,7,35,4,2,1,1,0,0,0,train
CUST01010,2025-09-30,Tier 3,18-24,Referral,,Skin Care,No,22,1,531.29,0.0,0.25,2.0,1,0,0.0,0.0,64,3,17,1,0,0,0,0,0,0,train
CUST01012,2025-09-30,Tier 3,35-44,Referral,,Baby Care,Yes,30,2,1273.46,0.0,0.17,4.5,2,1,1.0,42.6,424,7,39,2,0,1,0,0,8,0,train
CUST01013,2025-09-30,Tier 2,45+,Instagram,,Skin Care,No,307,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,555,0,0,0,0,0,0,0,53,1,train
CUST01014,2025-09-30,Tier 2,35-44,Marketplace,,Skin Care,Yes,137,1,669.36,0.0,0.0,4.0,1,0,0.0,0.0,599,1,3,0,0,0,4,1,23,1,train
CUST01015,2025-09-30,Tier 2,25-34,Google Search,Silver,Skin Care,Yes,39,1,522.47,0.0,0.13,5.0,1,0,0.0,0.0,361,12,36,2,3,0,7,1,3,0,train
CUST01019,2025-09-30,Tier 2,25-34,Influencer,,Baby Care,Yes,290,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,325,4,15,2,0,0,7,3,59,1,train
CUST01020,2025-09-30,Tier 1,25-34,Referral,Silver,Hair Care,No,131,1,236.73,0.0,0.33,2.0,1,0,0.0,0.0,369,1,6,0,0,0,0,0,29,1,train
CUST01021,2025-09-30,Tier 1,18-24,Instagram,,Wellness,Yes,15,2,1013.42,0.5,0.36,4.0,1,1,1.0,24.9,154,6,20,1,1,1,5,2,0,0,train
CUST01022,2025-09-30,Tier 3,18-24,Referral,,Hair Care,Yes,252,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,585,0,0,0,0,0,0,0,40,1,train
CUST01023,2025-09-30,Tier 2,25-34,Referral,Gold,Fragrance,No,204,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,275,8,20,4,2,1,0,0,47,1,train
CUST01024,2025-09-30,Tier 2,25-34,Google Search,,Fragrance,Yes,20,1,370.39,0.0,0.31,3.0,1,0,0.0,0.0,65,10,42,4,1,2,4,2,12,0,train
CUST01025,2025-09-30,Tier 1,35-44,Referral,Platinum,Wellness,Yes,29,2,2765.56,0.0,0.195,3.0,2,1,1.0,24.1,284,20,115,6,2,2,12,5,6,0,train
CUST01026,2025-09-30,Tier 1,25-34,Google Search,,Hair Care,Yes,65,1,220.88,0.0,0.43,2.0,1,0,0.0,0.0,269,9,50,1,1,1,3,1,17,1,train
CUST01027,2025-09-30,Tier 3,25-34,Marketplace,,Skin Care,No,58,4,4029.95,0.0,0.175,3.5,3,1,1.0,38.7,148,11,40,4,2,2,0,0,12,0,train
CUST01029,2025-09-30,Tier 1,35-44,Google Search,Gold,Skin Care,Yes,110,1,302.44,0.0,0.31,4.0,1,0,0.0,0.0,457,3,18,0,1,0,1,0,12,0,train
CUST01031,2025-09-30,Tier 1,45+,Organic,Silver,Skin Care,Yes,174,1,439.44,0.0,0.43,3.0,1,0,0.0,0.0,624,4,16,1,1,1,4,0,48,1,train
CUST01032,2025-09-30,Tier 2,18-24,Instagram,Silver,Fragrance,Yes,11,1,624.38,0.0,0.41,4.0,1,0,0.0,0.0,15,5,27,2,1,0,5,2,6,0,train
CUST01033,2025-09-30,Tier 2,25-34,Instagram,,Makeup,Yes,14,6,3749.69,0.167,0.323,3.33,4,2,1.0,19.25,550,4,15,2,0,0,2,1,0,0,train
CUST01034,2025-09-30,Tier 1,18-24,Instagram,Silver,Skin Care,Yes,100,1,777.18,0.0,0.18,2.0,1,0,0.0,0.0,628,9,27,2,3,1,5,2,22,0,train
CUST01035,2025-09-30,Tier 1,25-34,Google Search,,Baby Care,Yes,5,4,1334.0,0.0,0.427,4.5,3,0,0.0,0.0,503,5,28,0,1,0,5,1,0,0,train
CUST01037,2025-09-30,Tier 2,25-34,Instagram,Silver,Hair Care,No,8,1,681.83,0.0,0.37,5.0,1,0,0.0,0.0,39,6,26,1,1,1,0,0,0,0,train
CUST01038,2025-09-30,Tier 2,18-24,Google Search,,Skin Care,Yes,52,3,1370.19,0.0,0.22,3.33,3,1,1.0,34.0,363,4,15,1,1,1,3,1,5,1,train
CUST01040,2025-09-30,Tier 1,25-34,Influencer,,Hair Care,No,130,1,594.23,0.0,0.31,4.0,1,0,0.0,0.0,294,1,5,0,0,0,0,0,26,1,train
CUST01041,2025-09-30,Tier 2,35-44,Google Search,Silver,Baby Care,Yes,164,1,149.0,0.0,0.35,5.0,1,0,0.0,0.0,193,1,5,0,0,0,0,0,34,0,train
CUST01042,2025-09-30,Tier 2,18-24,Google Search,,Baby Care,Yes,0,1,610.96,0.0,0.25,4.0,1,0,0.0,0.0,119,10,48,2,2,1,5,1,0,0,train
CUST01045,2025-09-30,Tier 2,18-24,Organic,,Skin Care,Yes,143,1,478.91,0.0,0.11,2.0,1,0,0.0,0.0,388,4,12,1,0,0,0,0,14,0,train
CUST01046,2025-09-30,Tier 2,35-44,Organic,,Skin Care,Yes,105,1,1032.89,0.0,0.1,4.0,1,0,0.0,0.0,253,1,3,0,0,0,4,0,9,1,train
CUST01047,2025-09-30,Tier 2,25-34,Google Search,Silver,Wellness,Yes,149,1,389.07,0.0,0.22,5.0,1,0,0.0,0.0,204,2,6,0,0,0,0,0,26,1,train
CUST01048,2025-09-30,Tier 1,25-34,Marketplace,,Skin Care,Yes,128,1,616.59,0.0,0.05,4.0,1,0,0.0,0.0,290,8,45,3,1,2,4,0,31,1,train
CUST01049,2025-09-30,Tier 1,25-34,Instagram,,Makeup,Yes,144,1,345.2,0.0,0.11,5.0,1,0,0.0,0.0,291,6,36,2,2,1,3,1,25,1,train
